0	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.005	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.01	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.015	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.02	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.025	0.319927 	-0.213069 	0.225939 	3.05089 	-0.958449 	3.06364 	
0.03	0.319931 	-0.213071 	0.225949 	3.05089 	-0.95842 	3.06363 	
0.035	0.319931 	-0.213071 	0.225949 	3.05089 	-0.95842 	3.06363 	
0.04	0.319931 	-0.213071 	0.225949 	3.05089 	-0.95842 	3.06363 	
0.045	0.319931 	-0.213071 	0.225949 	3.05089 	-0.95842 	3.06363 	
0.05	0.31964 	-0.212645 	0.223816 	3.05113 	-0.966547 	3.06485 	
0.055	0.319617 	-0.212561 	0.223388 	3.05123 	-0.968076 	3.06504 	
0.06	0.319617 	-0.212561 	0.223388 	3.05123 	-0.968076 	3.06504 	
0.065	0.319478 	-0.21212 	0.22133 	3.05172 	-0.975393 	3.06605 	
0.07	0.319401 	-0.211868 	0.220222 	3.05199 	-0.979295 	3.06662 	
0.075	0.319337 	-0.211622 	0.219146 	3.05227 	-0.983045 	3.06717 	
0.08	0.319279 	-0.211385 	0.218102 	3.05253 	-0.986708 	3.06771 	
0.085	0.319205 	-0.211118 	0.216986 	3.05275 	-0.990628 	3.06837 	
0.09	0.319165 	-0.210873 	0.215949 	3.05301 	-0.994252 	3.06894 	
0.095	0.319104 	-0.210645 	0.214921 	3.05322 	-0.99795 	3.06948 	
0.1	0.319022 	-0.210411 	0.213861 	3.05342 	-1.0018 	3.07006 	
0.105	0.318949 	-0.210171 	0.21285 	3.0536 	-1.00552 	3.07067 	
0.11	0.318834 	-0.209941 	0.211821 	3.05374 	-1.0094 	3.07129 	
