0	-0.895194 	-1.5756 	2.61098 	-0.0532447 	-0.0850528 	-0.0318304 	
0.005	-1.47872 	-2.60784 	4.3307 	-0.0880996 	-0.140955 	-0.0526542 	
0.01	-1.96265 	-3.49335 	5.79675 	-0.117758 	-0.188426 	-0.0701091 	
0.015	-2.37464 	-4.23671 	7.03362 	-0.143113 	-0.228467 	-0.0849363 	
0.02	-2.75411 	-4.88615 	8.11478 	-0.165074 	-0.264566 	-0.0973876 	
0.025	-3.05481 	-5.4312 	9.04419 	-0.184992 	-0.294087 	-0.109336 	
0.03	-3.31104 	-5.95058 	9.76047 	-0.197841 	-0.316941 	-0.120441 	
0.035	-3.54336 	-6.30331 	10.4692 	-0.213731 	-0.340944 	-0.126122 	
0.04	-2.94159 	-5.19085 	8.38496 	-0.169879 	-0.273889 	-0.107505 	
0.045	-2.32236 	-4.27997 	7.12625 	-0.144708 	-0.231582 	-0.0804728 	
0.05	-1.75311 	-3.63332 	5.99006 	-0.118664 	-0.19078 	-0.0635419 	
0.055	-1.3663 	-2.99093 	5.11972 	-0.10203 	-0.161976 	-0.0467906 	
0.06	-0.999818 	-2.43381 	4.35661 	-0.0865252 	-0.137415 	-0.0292877 	
0.065	-0.666479 	-2.03997 	3.66599 	-0.0716365 	-0.113419 	-0.0199795 	
0.07	-0.388274 	-1.65281 	3.05789 	-0.0582941 	-0.0920391 	-0.0099201 	
0.075	-0.185888 	-1.33601 	2.60183 	-0.0491219 	-0.0771558 	-0.00200239 	
0.08	0.00352138 	-1.03852 	2.20042 	-0.0415988 	-0.0641552 	0.00676258 	
0.085	0.179181 	-0.838399 	1.82523 	-0.0326867 	-0.051399 	0.0117611 	
0.09	0.310537 	-0.632849 	1.54092 	-0.0270822 	-0.0415439 	0.0161109 	
0.095	0.435924 	-0.478103 	1.3089 	-0.0216241 	-0.0336984 	0.0207201 	
0.1	0.533697 	-0.308973 	1.11602 	-0.0183803 	-0.0278001 	0.0250995 	
0.105	0.611554 	-0.210826 	0.919585 	-0.0139015 	-0.0209287 	0.026657 	
0.11	0.710413 	-0.109509 	0.745529 	-0.00971421 	-0.0146865 	0.0295091 	
0.115	0.780741 	-0.00594516 	0.637215 	-0.00804736 	-0.0115193 	0.0327284 	
0.12	0.812216 	0.0566413 	0.526341 	-0.00548489 	-0.00795749 	0.0337285 	
0.125	0.83656 	0.0941913 	0.412156 	-0.00267493 	-0.00363494 	0.0332243 	
0.13	0.867593 	0.133302 	0.327295 	-0.000804896 	-0.00126072 	0.0342784 	
0.135	0.870929 	0.205613 	0.291219 	-0.000662238 	-0.000934178 	0.0358737 	
0.14	0.922366 	0.223442 	0.227865 	0.000908221 	0.00130917 	0.0367586 	
0.145	0.932797 	0.237181 	0.157588 	0.00260032 	0.00396408 	0.0359264 	
0.15	0.973267 	0.277148 	0.13426 	0.00300615 	0.00453486 	0.037397 	
