0	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.005	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.01	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.015	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.02	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.025	-0.00220893 	0.0231324 	-2.24897 	0.256635 	0.0195736 	0.00656544 	
0.03	-0.00220782 	0.0231308 	-2.24895 	0.256635 	0.0195334 	0.00655398 	
0.035	-0.00220626 	0.0231317 	-2.24895 	0.256636 	0.0195317 	0.00655225 	
0.04	-0.00220446 	0.0231327 	-2.24895 	0.256637 	0.0195297 	0.00655026 	
0.045	-0.00220242 	0.0231339 	-2.24895 	0.256639 	0.0195275 	0.006548 	
0.05	-0.00214628 	0.0231224 	-2.24908 	0.256716 	0.0200292 	0.00649702 	
0.055	-0.00213393 	0.0231207 	-2.2491 	0.256734 	0.0201145 	0.00648219 	
0.06	-0.00212922 	0.023123 	-2.2491 	0.256746 	0.0201111 	0.00645424 	
0.065	-0.00208568 	0.0231075 	-2.2492 	0.256788 	0.020531 	0.00647912 	
0.07	-0.0020597 	0.0231009 	-2.24926 	0.256817 	0.0207528 	0.00647756 	
0.075	-0.00203409 	0.0230948 	-2.24931 	0.256846 	0.0209655 	0.00647282 	
0.08	-0.00200261 	0.0230682 	-2.24939 	0.25688 	0.0212184 	0.00647151 	
0.085	-0.00197471 	0.023059 	-2.24944 	0.256911 	0.0214473 	0.00646507 	
0.09	-0.00210448 	0.0231485 	-2.24904 	0.256835 	0.0199398 	0.00621488 	
0.095	-0.00209295 	0.0231506 	-2.24905 	0.256857 	0.019977 	0.00617421 	
0.1	-0.00208084 	0.0231529 	-2.24906 	0.256881 	0.0200158 	0.00613116 	
0.105	-0.00206846 	0.0231554 	-2.24906 	0.256905 	0.0200527 	0.00608571 	
0.11	-0.00205549 	0.0231581 	-2.24907 	0.256931 	0.0200913 	0.00603751 	
0.115	-0.00204229 	0.0231611 	-2.24908 	0.256958 	0.0201276 	0.00598636 	
0.12	-0.00202848 	0.0231642 	-2.24908 	0.256986 	0.0201657 	0.00593284 	
0.125	-0.00201463 	0.0231677 	-2.24909 	0.257015 	0.0201993 	0.00587649 	
0.13	-0.00200013 	0.0231714 	-2.24909 	0.257045 	0.0202352 	0.00581828 	
0.135	-0.00198114 	0.0231737 	-2.24911 	0.257079 	0.0203154 	0.00576252 	
0.14	-0.00196978 	0.0231793 	-2.24911 	0.257108 	0.0203071 	0.00569375 	
0.145	-0.00195356 	0.0231835 	-2.24911 	0.257142 	0.0203472 	0.00562809 	
0.15	-0.00193701 	0.0231879 	-2.24912 	0.257177 	0.0203862 	0.0055602 	
0.155	-0.00192028 	0.0231926 	-2.24913 	0.257212 	0.0204222 	0.00548916 	
0.16	-0.00190298 	0.0231975 	-2.24913 	0.257249 	0.0204596 	0.00541597 	
0.165	-0.00188524 	0.0232026 	-2.24914 	0.257287 	0.0204969 	0.00534061 	
0.17	-0.00186714 	0.023208 	-2.24914 	0.257326 	0.0205333 	0.00526252 	
0.175	-0.0018487 	0.0232137 	-2.24915 	0.257366 	0.0205686 	0.00518209 	
0.18	-0.00182967 	0.0232195 	-2.24915 	0.257407 	0.0206055 	0.00509894 	
0.185	-0.0018103 	0.0232256 	-2.24916 	0.257449 	0.0206413 	0.00501356 	
0.19	-0.00179051 	0.0232318 	-2.24916 	0.257492 	0.0206767 	0.00492567 	
0.195	-0.00177048 	0.0232384 	-2.24917 	0.257536 	0.0207101 	0.00483519 	
0.2	-0.0017499 	0.0232451 	-2.24917 	0.257582 	0.0207445 	0.00474234 	
0.205	-0.00172883 	0.023252 	-2.24917 	0.257628 	0.0207795 	0.00464694 	
0.21	-0.00170221 	0.0232333 	-2.24919 	0.257679 	0.0208566 	0.00455644 	
0.215	-0.00168011 	0.0232395 	-2.2492 	0.257728 	0.0208929 	0.00445656 	
0.22	-0.00165749 	0.0232459 	-2.2492 	0.257777 	0.02093 	0.00435442 	
0.225	-0.00163434 	0.0232525 	-2.24921 	0.257828 	0.0209679 	0.00424955 	
0.23	-0.00161054 	0.0232591 	-2.24921 	0.257881 	0.021008 	0.0041425 	
0.235	-0.00158639 	0.023266 	-2.24922 	0.257934 	0.0210472 	0.00403287 	
0.24	-0.00156208 	0.0232732 	-2.24922 	0.257988 	0.0210832 	0.0039201 	
0.245	-0.0015371 	0.0232805 	-2.24922 	0.258044 	0.0211218 	0.0038054 	
0.25	-0.00151196 	0.0232882 	-2.24923 	0.2581 	0.0211573 	0.00368762 	
0.255	-0.00148667 	0.0232962 	-2.24923 	0.258157 	0.0211896 	0.00356707 	
0.26	-0.00146096 	0.0233044 	-2.24923 	0.258216 	0.0212217 	0.00344388 	
0.265	-0.00159005 	0.0234083 	-2.24878 	0.258166 	0.0195624 	0.00308499 	
0.27	-0.00156708 	0.0234191 	-2.24877 	0.258224 	0.0195555 	0.00295155 	
0.275	-0.00154369 	0.02343 	-2.24876 	0.258283 	0.0195483 	0.00281555 	
0.28	-0.00151988 	0.0234412 	-2.24876 	0.258343 	0.0195409 	0.00267709 	
