%JA0 JA1 JA2 JA3 JA4 JA5 JA6 JA7 JA8 JA9 JA10 JA11 JA12 JA13 JA14 JV0 JV1 JV2 JV3 JV4 JV5 JV6 JV7 JV8 JV9 JV10 JV11 JV12 JV13 JV14 waistPX waistPY waistPZ waistQX waistQY waistQZ waistQW clockv2 ControlTimeV2 
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.04999  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.05499  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.05998  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.06498  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.06998  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.07498  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.07998  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.08498  0.00006
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.08998  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.09498  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.09998  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.10498  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.10998  0.00006
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.11497  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.11997  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.12497  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.12997  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.13497  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.13997  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.14497  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.14997  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.15496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.15996  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.16496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.16996  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.17496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.17996  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.18496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.18996  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.19496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.19995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.20496  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.20995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.21495  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.21995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.22495  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.22995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.23495  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.23995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.24495  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.24994  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.25494  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.25995  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.26494  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.26994  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.27494  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.27994  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.28494  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.28994  0.00005
2.09905e-20 -4.76985e-20 0 -0.010472 -0.000628319 -1.74325 0.265447 0.164427 0.0553095 0.010472 -0.000628319 -1.74325 -0.265447 0.164427 -0.0553095 2.9708e-313 4.8684e-86 0 -4.86298e+244 4.88059e-313 4.24402e-314 1.6976e-313 5.3289e+06 5.94159e-313 1.39069e-309 1.42904e-284 2.12203e-314 7.01379e-270 0 0 0 0 0 1 0 0 0 1 0 0 0 1   0.29494  0.00005
