0	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.005	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.01	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.015	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.02	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.025	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.03	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.035	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.04	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.045	0.331771 	-0.1723 	0.0489844 	0.631878 	-1.57078 	-0.631886 	
0.05	0.329926 	-0.171736 	0.0464593 	0.0270789 	-1.56161 	-0.0254782 	
0.055	0.329639 	-0.17165 	0.0460772 	0.0265628 	-1.56023 	-0.0247148 	
0.06	0.329639 	-0.17165 	0.0460772 	0.0265628 	-1.56023 	-0.0247148 	
0.065	0.328314 	-0.171255 	0.0442484 	0.0249942 	-1.55377 	-0.0220093 	
0.07	0.327521 	-0.171009 	0.0431634 	0.0247442 	-1.54991 	-0.0210497 	
0.075	0.326752 	-0.170769 	0.0421101 	0.0245765 	-1.54619 	-0.0201882 	
0.08	0.325973 	-0.170504 	0.0410511 	0.025641 	-1.54244 	-0.0204871 	
0.085	0.325193 	-0.170248 	0.0399753 	0.0255368 	-1.53864 	-0.0196361 	
0.09	0.324397 	-0.169992 	0.0389051 	0.0254972 	-1.53488 	-0.0188496 	
0.095	0.323588 	-0.169741 	0.0378562 	0.0263761 	-1.53111 	-0.0190004 	
0.1	0.322783 	-0.169493 	0.0368194 	0.0263953 	-1.52744 	-0.0182963 	
0.105	0.321973 	-0.169248 	0.0358142 	0.0270602 	-1.52391 	-0.0182487 	
0.11	0.32115 	-0.168992 	0.0347945 	0.0270689 	-1.52033 	-0.0175043 	
0.115	0.320359 	-0.168747 	0.0338248 	0.0276976 	-1.5169 	-0.0174148 	
0.12	0.319544 	-0.1685 	0.032838 	0.0277513 	-1.51342 	-0.0167389 	
0.125	0.31872 	-0.168268 	0.0318702 	0.0278361 	-1.50998 	-0.0161396 	
0.13	0.317923 	-0.168043 	0.0309392 	0.0284391 	-1.50663 	-0.0160855 	
0.135	0.316423 	-0.167619 	0.0291762 	0.0287201 	-1.5002 	-0.0151112 	
0.14	0.316423 	-0.167619 	0.0291762 	0.0287201 	-1.5002 	-0.0151112 	
0.145	0.315698 	-0.167405 	0.0283091 	0.0288731 	-1.49704 	-0.0146299 	
0.15	0.315001 	-0.167202 	0.0274781 	0.0290485 	-1.49396 	-0.0142026 	
0.155	0.314301 	-0.167015 	0.0266719 	0.029209 	-1.49099 	-0.0138056 	
0.16	0.313613 	-0.166806 	0.0258558 	0.0293967 	-1.48796 	-0.0133689 	
0.165	0.312915 	-0.166607 	0.0250421 	0.0295777 	-1.48494 	-0.012955 	
0.17	0.312231 	-0.166394 	0.024226 	0.0297288 	-1.48199 	-0.0124657 	
0.175	0.31151 	-0.166182 	0.0233712 	0.0299114 	-1.47886 	-0.012014 	
0.18	0.310823 	-0.165984 	0.0225647 	0.0300983 	-1.47588 	-0.011606 	
0.185	0.31009 	-0.165764 	0.0217127 	0.0302993 	-1.47272 	-0.0111428 	
0.19	0.309378 	-0.16556 	0.0209192 	0.030501 	-1.46974 	-0.0107277 	
0.195	0.308625 	-0.165341 	0.0200712 	0.0307085 	-1.46658 	-0.0102708 	
0.2	0.307886 	-0.165134 	0.0192345 	0.0309107 	-1.46348 	-0.00984617 	
0.205	0.307116 	-0.164922 	0.0183718 	0.0311379 	-1.46022 	-0.00943074 	
0.21	0.306337 	-0.164694 	0.0174849 	0.0313703 	-1.45689 	-0.00896725 	
0.215	0.305531 	-0.164467 	0.0165731 	0.0316012 	-1.45349 	-0.008508 	
0.22	0.304771 	-0.16424 	0.0156985 	0.0318206 	-1.45024 	-0.00803133 	
0.225	0.303992 	-0.164014 	0.014805 	0.0322926 	-1.44693 	-0.00781717 	
0.23	0.30324 	-0.16379 	0.0139462 	0.0325053 	-1.44375 	-0.00734159 	
0.235	0.302504 	-0.16358 	0.0131047 	0.0327181 	-1.44062 	-0.00691166 	
0.24	0.301752 	-0.163355 	0.0122394 	0.0329382 	-1.43741 	-0.0064355 	
0.245	0.301014 	-0.163144 	0.011398 	0.0331481 	-1.43431 	-0.00599446 	
0.25	0.300263 	-0.162922 	0.0105486 	0.0333677 	-1.43116 	-0.00552554 	
0.255	0.299499 	-0.162697 	0.00969216 	0.0335917 	-1.42798 	-0.00505284 	
0.26	0.298727 	-0.162471 	0.00883466 	0.033811 	-1.42483 	-0.00456732 	
0.265	0.297928 	-0.162249 	0.00795892 	0.0340366 	-1.42161 	-0.00410177 	
0.27	0.297168 	-0.162027 	0.00711991 	0.0342521 	-1.41855 	-0.00362006 	
0.275	0.296362 	-0.161797 	0.00625381 	0.0344803 	-1.41538 	-0.00312706 	
0.28	0.295624 	-0.161594 	0.00546176 	0.0346826 	-1.41252 	-0.00269307 	
0.285	0.294823 	-0.161371 	0.00463708 	0.0348902 	-1.40958 	-0.0021945 	
0.29	0.294078 	-0.161165 	0.00387348 	0.0350917 	-1.40682 	-0.00174529 	
0.295	0.293335 	-0.160958 	0.00310156 	0.0352979 	-1.40403 	-0.00129298 	
0.3	0.292594 	-0.160758 	0.0023532 	0.0355079 	-1.40127 	-0.000868031 	
0.305	0.29187 	-0.160561 	0.00161443 	0.0357178 	-1.39854 	-0.000450907 	
0.31	0.291194 	-0.160391 	0.000943775 	0.0359079 	-1.39607 	-9.88832e-05 	
0.315	0.290476 	-0.160202 	0.000235734 	0.0361149 	-1.39342 	0.000297696 	
